2026-01-10 00:00, 0.0 hours
2026-01-10 01:00, 0.0 hours
2026-01-10 02:00, 0.0812 hours
2026-01-10 03:00, 0.0 hours
2026-01-10 04:00, 0.0 hours
2026-01-10 05:00, 0.0 hours
2026-01-10 06:00, 0.0 hours
2026-01-10 07:00, 0.0813 hours
2026-01-10 08:00, 0.0 hours
2026-01-10 09:00, 0.0 hours
2026-01-10 10:00, 0.3265999999999999 hours
2026-01-10 11:00, 0.37949999999999995 hours
2026-01-10 12:00, 0.23879999999999998 hours
2026-01-10 14:00, 1.638299999999999 hours
2026-01-10 15:00, 0.2079 hours
2026-01-10 16:00, 0.6472000000000001 hours
2026-01-10 17:00, 1.0005000000000004 hours
2026-01-10 18:00, 0.1049 hours
2026-01-10 19:00, 0.0 hours
2026-01-10 20:00, 0.07949999999999999 hours
2026-01-10 21:00, 0.0 hours
2026-01-10 22:00, 0.0 hours
2026-01-10 23:00, 0.6960000000000002 hours
