2025-05-13 00:00, 0.0 hours
2025-05-13 01:00, 0.0 hours
2025-05-13 02:00, 0.0 hours
2025-05-13 03:00, 0.0 hours
2025-05-13 04:00, 0.0 hours
2025-05-13 05:00, 0.0 hours
2025-05-13 06:00, 0.0 hours
2025-05-13 07:00, 0.0 hours
2025-05-13 08:00, 0.0 hours
2025-05-13 09:00, 0.0 hours
2025-05-13 10:00, 0.0 hours
2025-05-13 11:00, 0.48119999999999996 hours
2025-05-13 12:00, 0.42509999999999987 hours
2025-05-13 13:00, 0.24189999999999998 hours
2025-05-13 14:00, 0.1013 hours
2025-05-13 16:00, 1.7022999999999993 hours
2025-05-13 17:00, 0.8811000000000008 hours
2025-05-13 18:00, 0.303 hours
2025-05-13 19:00, 0.0338 hours
2025-05-13 20:00, 0.0 hours
2025-05-13 21:00, 0.7050000000000004 hours
2025-05-13 22:00, 0.8084000000000007 hours
2025-05-13 23:00, 0.6471000000000003 hours
