2025-06-29 04:00, 0.6734000000000003 hours
2025-06-29 05:00, 0.6807000000000003 hours
2025-06-29 06:00, 0.31039999999999995 hours
2025-06-29 07:00, 0.0 hours
2025-06-29 08:00, 0.0791 hours
2025-06-29 10:00, 0.3959 hours
2025-06-29 11:00, 0.0 hours
2025-06-29 12:00, 0.0811 hours
2025-06-29 13:00, 0.0 hours
2025-06-29 14:00, 0.0 hours
2025-06-29 15:00, 0.0 hours
2025-06-29 16:00, 0.0 hours
2025-06-29 17:00, 0.0 hours
2025-06-29 21:00, 0.20809999999999998 hours
2025-06-29 22:00, 0.0 hours
2025-06-29 23:00, 0.0 hours
2025-06-29 21:00, 1.0271000000000006 hours
2025-06-29 22:00, 0.33949999999999997 hours
