2025-05-15 00:00, 0.09029999999999999 hours
2025-05-15 01:00, 0.0 hours
2025-05-15 02:00, 0.0 hours
2025-05-15 03:00, 0.0 hours
2025-05-15 04:00, 0.0 hours
2025-05-15 05:00, 0.0 hours
2025-05-15 06:00, 0.0 hours
2025-05-15 07:00, 0.0 hours
2025-05-15 08:00, 0.0 hours
2025-05-15 09:00, 0.0 hours
2025-05-15 10:00, 0.5334 hours
2025-05-15 11:00, 0.8138000000000004 hours
2025-05-15 12:00, 0.9863000000000006 hours
2025-05-15 13:00, 0.4508 hours
2025-05-15 14:00, 0.0236 hours
2025-05-15 15:00, 0.8898000000000009 hours
2025-05-15 16:00, 0.2334 hours
2025-05-15 17:00, 0.7549000000000001 hours
2025-05-15 18:00, 0.37010000000000004 hours
2025-05-15 19:00, 0.0 hours
2025-05-15 20:00, 0.0 hours
2025-05-15 21:00, 0.6051 hours
2025-05-15 22:00, 0.19309999999999997 hours
2025-05-15 23:00, 0.9374000000000007 hours
