2025-03-07 00:00, 0.899100000000001 hours
2025-03-07 01:00, 0.8182000000000007 hours
2025-03-07 02:00, 0.0167 hours
2025-03-07 03:00, 0.0 hours
2025-03-07 04:00, 0.0 hours
2025-03-07 05:00, 0.0 hours
2025-03-07 06:00, 0.0 hours
2025-03-07 07:00, 0.0 hours
2025-03-07 08:00, 0.0 hours
2025-03-07 09:00, 0.0 hours
2025-03-07 10:00, 0.5538 hours
2025-03-07 11:00, 0.24489999999999992 hours
2025-03-07 12:00, 0.0 hours
2025-03-07 13:00, 0.0 hours
2025-03-07 14:00, 0.08349999999999999 hours
2025-03-07 15:00, 0.4925999999999998 hours
2025-03-07 16:00, 0.9831000000000009 hours
2025-03-07 17:00, 0.998700000000001 hours
2025-03-07 18:00, 0.6738000000000003 hours
2025-03-07 20:00, 0.0 hours
2025-03-07 21:00, 0.0 hours
2025-03-07 22:00, 0.5842 hours
2025-03-07 23:00, 0.0139 hours
