2025-01-11 00:00, 0.0 hours
2025-01-11 01:00, 0.0 hours
2025-01-11 02:00, 0.0 hours
2025-01-11 03:00, 0.0 hours
2025-01-11 04:00, 0.0 hours
2025-01-11 05:00, 0.0 hours
2025-01-11 06:00, 0.0 hours
2025-01-11 07:00, 0.0 hours
2025-01-11 08:00, 0.0 hours
2025-01-11 09:00, 0.0 hours
2025-01-11 10:00, 0.0 hours
2025-01-11 11:00, 0.0 hours
2025-01-11 12:00, 0.0 hours
2025-01-11 13:00, 0.0 hours
2025-01-11 14:00, 0.0 hours
2025-01-11 15:00, 0.8195000000000008 hours
2025-01-11 16:00, 0.0 hours
2025-01-11 17:00, 0.4237999999999999 hours
2025-01-11 22:00, 0.5567 hours
2025-01-11 23:00, 1.0020000000000013 hours
