2025-03-21 00:00, 0.998300000000001 hours
2025-03-21 01:00, 1.002300000000001 hours
2025-03-21 02:00, 0.549 hours
2025-03-21 03:00, 0.0 hours
2025-03-21 04:00, 0.0 hours
2025-03-21 05:00, 0.0 hours
2025-03-21 06:00, 0.0 hours
2025-03-21 07:00, 0.0 hours
2025-03-21 08:00, 0.0 hours
2025-03-21 09:00, 0.0 hours
2025-03-21 10:00, 0.0 hours
2025-03-21 11:00, 0.0 hours
2025-03-21 12:00, 0.0 hours
2025-03-21 13:00, 0.0 hours
2025-03-21 14:00, 0.0 hours
2025-03-21 15:00, 0.6388000000000004 hours
2025-03-21 16:00, 0.7858000000000005 hours
2025-03-21 17:00, 0.6966000000000003 hours
