2025-05-23 00:00, 0.047299999999999995 hours
2025-05-23 01:00, 0.0 hours
2025-05-23 02:00, 0.0 hours
2025-05-23 03:00, 0.0 hours
2025-05-23 04:00, 0.0 hours
2025-05-23 05:00, 0.0 hours
2025-05-23 06:00, 0.0 hours
2025-05-23 07:00, 0.0 hours
2025-05-23 08:00, 0.0 hours
2025-05-23 10:00, 0.3540999999999999 hours
2025-05-23 11:00, 0.0 hours
2025-05-23 12:00, 0.0 hours
2025-05-23 13:00, 0.0 hours
2025-05-23 14:00, 0.0 hours
2025-05-23 15:00, 0.8394000000000006 hours
2025-05-23 16:00, 0.8754000000000005 hours
2025-05-23 17:00, 0.23839999999999995 hours
2025-05-23 18:00, 0.557 hours
2025-05-23 19:00, 0.1904 hours
2025-05-23 20:00, 0.0306 hours
2025-05-23 21:00, 0.3218999999999999 hours
2025-05-23 22:00, 0.0697 hours
2025-05-23 23:00, 0.2254 hours
