2026-03-18 00:00, 0.9992000000000012 hours
2026-03-18 01:00, 1.0020000000000013 hours
2026-03-18 10:00, 0.5844 hours
2026-03-18 11:00, 0.0584 hours
2026-03-18 12:00, 0.18359999999999996 hours
2026-03-18 13:00, 0.0 hours
2026-03-18 14:00, 0.0807 hours
2026-03-18 15:00, 0.0 hours
2026-03-18 16:00, 0.0 hours
2026-03-18 17:00, 0.0 hours
2026-03-18 18:00, 0.0 hours
2026-03-18 19:00, 0.0807 hours
2026-03-18 20:00, 0.0 hours
2026-03-18 21:00, 0.0 hours
2026-03-18 22:00, 0.0 hours
2026-03-18 23:00, 0.0 hours
